DS100;Breite;Laenge
UVI;50.9929503;11.1383289
LVG;52.569185;11.67196
WVOG;53.037712;13.385687
DVO;50.634018;12.426541
UVO;51.391632;11.306824
LWH;52.109177;11.788868
BWA;51.772723;13.617249
UWD;50.617603;10.390843
UWAL;51.4620256;11.206677
LWWZ;51.581758;11.921079
UWL;51.067881;10.955958
WWL;52.947039;12.679027
UWN;50.90073;10.563743
USNT.UWNS;50.883974;10.576211
UWA;50.906666;10.852498
BWAZ;52.744823;13.46615
BWAS;52.755967;13.474025
LWAN;51.462417;11.746764
WWAH;53.530788;12.645419
WWM;54.176852;12.091271
WWMW;54.16932;12.085638
WWAN;53.182031;13.876684
UWG;51.271505;11.545293
UWTL;51.2584572;10.8902943
UWS;50.662895;10.359287
DWSN;50.936358;13.862885
LWF;52.17694;11.155205
LWST;52.387075;11.208882
UWEM;50.776506;12.055613
DWEI;51.110906;14.151122
UWEA;50.76787;12.058457
UWMB;50.980626;11.313686
WWSN;53.025546;11.787505
LWG;51.66967;12.028765
UWWE;51.194482;11.943964
DWRO;51.106628;13.661618
UWMT;50.988083;11.311561
DWEW;51.159098;13.561549
DWX;51.1500397;13.8066763
DWXB;51.140116;13.802003
LWL;52.136163;11.432138
BWZ;52.064644;14.714896
LWND;51.871456;12.694192
BWSD;52.754973;13.386685
WWLS;52.963952;13.755016
DWND;50.743676;12.371521
BWER;52.637456;13.73831
LWDE;51.838791;10.769264
UWTH;51.4699192;10.7421452
WWE;53.286702;12.962746
DWES;51.137616;13.027851
LWZE;51.008351;12.012642
BWSU;52.231321;14.583905
WWLD;53.111628;13.892457
UWIR;51.389707;10.240509
UWIP;51.452958;10.661064
WWT;54.184004;13.05605
DWIM;50.874386;12.869759
UWLH;50.491507;10.436588
LWOZ;51.837865;12.421732
UWOF;51.5559675;10.7213949
UWOL;50.816277;12.07314
LWO;51.661159;12.279563
LWOR;51.512244;11.508752
WWO;54.043949;13.769087
WWOH;54.051845;13.779963
WWOF;54.056376;13.790624
LWLS;52.250359;11.635619
BWOL;52.117362;13.195281
DWU;51.369021;13.389256
UWFN;50.817438;12.077948
BWUE;52.165559;13.468145
WWSF;54.230272;13.13961
WWST;53.584045;11.399627
LWU;51.818681;11.922141
UWCH;50.466172;11.543131
LWZ;51.364418;12.738972
LWZW;51.355926;12.70843
WWH;52.888351;12.456704
LWUZ;52.385112;12.37425
UWU;50.957099;10.396598
WWU;53.004316;12.352854
DZT;51.3489358;13.5156941
WZN;53.502653;11.324498
LZA;51.919969;12.781211
WZAR;54.240747;13.08003
BZS;52.264863;13.635143
WZE;52.979387;13.317482
WZEN;53.0057;13.345779
DZNH;51.330206;13.344552
UZLW;50.658552;10.649535
LZD;51.89431;13.066853
WZP;54.06598;13.959447
LZE;51.953821;12.088931
BZF;52.299404;13.693338
WZIN;53.49939;14.097895
UZU;50.659376;12.011351
UZE;50.754927;11.508263
LZI;52.296293;11.680214
BZIL;52.199513;14.616335
WZIR;53.281036;12.88692
DZH;50.898671;14.816982
DZS;50.890238;14.814749
DZV;50.890364;14.79187
DZL;51.123578;14.750741
LZBR;51.50461;12.033458
LZGL;51.882935;12.731558
DZSC;51.1687454;13.1566805
LZBN;51.467695;11.865125
LZS;51.483688;12.3613358
BZUH;52.732698;13.403535
LSBU;51.900281;10.671721
DZWP;50.737212;12.479662
DZWZ;50.351134;12.399987
DZWO;50.352621;12.427735
LBK;51.795824;10.961184
DM;51.056168;13.724109
DPA;51.013894;13.662552
LGDG;51.208264;12.271154
LHSS;51.445546;11.966801
DCHP;50.861934;12.953879
ULB;50.452415;11.6418064
LMHR;52.14545;11.676379
LMB;52.109204;11.63004
DNIE;50.728308;12.782341
DOT;51.3117403;13.1040555
LSBF;52.000747;11.757148
BBEL;52.262345;12.926057
BBZS;52.239395;12.96686
BBRN;52.6755689;13.5926414
LBO;51.203037;12.381991
BBRI;52.582549;13.001394
UCB;51.050857;11.70468
DF;51.056034;13.708151
DPL;51.02963;13.70317
BERK;52.4275606;13.7522435
BFKS;52.559772;13.089636
BFLZ;52.303553;12.964073
BGOL;52.409774;12.971864
BHND;52.6382034;13.2053357
LMTW;52.097545;11.638277
BOR;52.753653;13.249613
BPOT;52.516367;12.971374
DRBN;51.110336;13.599101
BSE;52.29184;12.985452
BNY;51.298736;14.831897
DTF;50.853298;14.751792
WBEU;54.362122;13.502454
UHL;51.007795;10.233271
UHER;51.002642;10.171661
MGRI;47.478217;10.94612
MUGR;47.481117;11.042821
DKW;50.8550509;12.9121971
DHUS;50.7338341;13.575722
DBFO;50.86789;13.380147
DRBS;50.737144;13.543734
WLAU;54.345215;13.500754
WFAP;53.213765;12.212613
WPRW;53.14461;12.164263
WNPG;54.000336;14.065198
DCACC;50.796374;12.917936
DCHAR;50.785384;12.925472
DCACE;50.811211;12.911969
DCS G;50.825596;12.920266
DLTSS;50.764466;12.625858
DLGL;50.775285;12.632105
DLTSH;50.74607;12.63619
DC  M;50.82976;12.919931
DOE B;50.7270159;12.6980925
DCACR;50.816899;12.91413
DC  R;50.834509;12.923074
DCACS;50.802279;12.911337
DCZWS;50.7942275;12.9220462
DCACA;50.798923;12.913104
DSTOS;50.714229;12.778782
DC  T;50.837311;12.925727
DCACT;50.8194963;12.9153138
DCACU;50.806071;12.911852
DC  Z;50.831627;12.922264
DCAC;50.7909144;12.9258978
DNK K;50.772286;12.903751
DRDFH;50.743048;12.675725
DPM;50.4929138;12.1476603
DCANB;50.825004;12.9269
DCANS;50.821175;12.927087
DCANH;50.8137;12.930901
DCANR;50.817897;12.929305
DCANT;50.811498;12.924603
NTFB;48.61502;13.42308
TEND;48.257384;8.83688
TERZ;48.255409;8.815709
TDOD;48.228455;8.781119
TSCB;48.205743;8.758503
BBIS;52.515601;13.647187
FFLF;50.053167;8.570185
FFLU;50.051219;8.571251
THDV;48.669482;10.156077
RBRE;49.119549;8.594378
RBRF;49.118928;8.609716
RHIO;49.105113;8.645252
RGOS;49.065737;8.662867
RBTD;49.039347;8.674472
RHUM;49.00981;8.526807
TBLW;48.292271;9.099292
ABAA.ABAAK;53.4542;9.012175
AGNBN;53.393287;9.015403
FLDS;50.115419;8.501678
THAM;48.830873;9.549001
TRUN;48.887613;9.534161
HKWA;52.374417;9.808116
FMHD;50.120519;8.857998
FOMP;50.105855;8.763633
FOLM;50.105989;8.750485
FOKL;50.105332;8.738377
RBTK;49.036987;8.723679
RAM;49.580683;8.178998
RSMM;49.241239;8.899932
RUOU;49.162713;8.628827
RODW;49.182272;8.736492
ASST;53.563719;9.967204
TSWO;49.140544;9.069164
TLGO;49.144213;9.13089
TBCW;49.139319;9.166093
TBCS;49.140655;9.191198
NHWNC;49.204834;12.924448
FKLPK;50.079145;9.01577
FMOES;50.079471;9.156228
RDUN;48.937796;8.280581
TH  B;49.142594;9.208356
TH  H;49.141586;9.223006
TH  R;49.141944;9.21906
TH  P;49.142656;9.213758
RWSO;49.015786;8.609981
AAV;53.791456;9.916375
AOSD;53.314658;8.975377
THTT;48.370998;9.642462
TMCR;48.849796;9.095853
FALH;49.644776;8.096752
FHAX;49.64074;8.137885
FGLD;49.599376;8.016444
WSIW;54.375892;13.680913
LDWA;51.836564;12.270566
LKPB;51.816483;12.33669
TPBS;48.88588;8.662347
TPBW;48.882077;8.653987
TNEB;48.836942;8.59033
TRY;48.830163;8.578903
TNEE;48.8172;8.577871
THON;48.807709;8.581724
TCAS;48.773396;8.566424
TWBN;48.763936;8.555095
TWBU;48.750837;8.549366
TWBK;48.748755;8.550459
TIMN;48.404155;8.770092
RBZN;47.631409;7.621048
ADS.ADS K;53.5319;9.442568
TGME;48.242944;9.210452
TGOM;48.399121;9.392136
THGL.THGLH;48.3702;8.801301
RHST;47.690295;7.644148
RKA;47.713491;7.656905
TKL;48.392271;9.292419
TKOS;48.400763;9.332438
TMBM;48.383716;9.422304
KMAH;51.081123;7.531982
TMRN;48.420328;8.760169
TMN;48.409637;9.490432
TOFS;48.399628;9.370292
TRGD;48.381475;8.892999
RRMM;47.642926;7.640709
ASCB;54.387049;10.3751922
ASCS;54.410736;10.412798
TSTT;48.353415;8.812741
NVIC;49.078863;12.889255
MWTD;49.043792;10.607434
RWZ;47.768832;8.476514
RWL;47.656631;7.646976
RWBB;47.668211;7.648632
TAG;48.561927;8.908852
NGPA;49.071832;13.000993
TGU;48.577494;8.881558
TOR;47.946319;9.378822
TPU;47.92288;9.255728
NRUF;48.989413;12.99151
NPAD;49.013394;12.993409
NTEN;49.039375;12.994268
NSNI;49.070409;12.915158
TNHU;48.532647;9.307106
TDTU;48.527817;9.34463
TUCW;48.499263;9.376401
KASZ;50.769862;6.07384
HNMU;52.26384;8.520849
TH  A;49.140527;9.23501
TH  F;49.141313;9.228776
TH  U;49.139956;9.241382
NFHA;48.655403;13.440826
NKCK;48.689385;13.453011
NFUE;48.718431;13.469922
NRBH;48.737053;13.526134
RSLA;48.983956;8.549618
RUEG;47.693731;8.396653
WWES;53.283034;12.948926
TSHA;48.364897;9.715289
RBRI;47.928337;8.470812
TGEW;49.154442;8.977585
TSWW;49.138813;9.042472
TLGM;49.145609;9.112742
KJW;50.766705;6.565209
NNHM;48.7265206;13.5067114
TH  W;49.142702;9.222436
DC  F;50.772853;12.919367
KBIF;50.79497;6.533342
DC  O;50.838222;12.929189
DCAN;50.828749;12.922933
TH  O;49.142486;9.222599
TSCS;48.21129;8.771335
THSTS;49.148667;9.22149
THSTR;49.162603;9.219565
KKDT;50.941721;6.974067
LZIO;52.288285;11.676309
ANBN;54.78955;8.832959
WPRH;53.170082;12.20592
RKPO;48.586925;8.125834
FAZUN;50.089443;9.051385
FAZB;50.087928;9.07434
RNHF;49.307098;8.942274
ADBK;54.730283;8.729485
RRZB;47.74453;8.975309
RNN;47.841348;8.964728
RST;47.787663;8.976275
RSTK;47.85009;9.005731
RWW;47.814176;8.965227
RLING;49.123188;8.408248
AMSB;54.75445;8.812742
ADZB;54.77697;8.818274
AMBH;53.717155;9.991744
AFRG;53.728876;9.98886
AHLF;53.744568;9.98676
AMSS;53.754222;9.97963
ANDM;53.707687;9.992378
AQBS;53.734426;9.989818
RKMAK;49.009554;8.404555
RKV;48.994346;8.399587
RHOSG;49.12955;8.415723
RKAB;48.993707;8.39611
RKNEK;49.052912;8.388835
RSPG;48.897652;8.474626
TTUZ;47.985615;8.809435
RGZO;49.00526;8.504049
RJLW;49.030939;8.569975
RBTR;49.03671;8.673874
RBTW;49.030466;8.709122
EOLT;52.010279;8.590814
REPW;49.132674;8.904759
ROBE;49.083968;8.775007
SBRW;49.114704;7.801957
SDAS;49.148557;7.777208
SNO;49.585688;7.139443
WABG;53.921966;14.215549
SDA;49.154556;7.771283
SBTR;49.102353;7.806152
SHWO;49.197498;7.750568
TAEW;48.21139;8.99698
TERW;48.931433;8.633941
HHN;52.393845;9.717763
HLEG;52.408787;9.691117
SBNS;49.138868;7.799703
RKDT;49.0088397;8.41807008
RKEF;49.010666;8.359504
RKSR;49.035015;8.336613
KKBL;51.037414;6.881921
RWRTP;49.050843;8.254267
RWRTB;49.04978;8.260879
RWRTL;49.04862;8.266465
RKMT;49.01064;8.382773
RNFL;49.386201;8.045236
SHW;49.203132;7.773047
RUOEL;49.146484;8.66202
FWED;50.007084;8.700922
RWRTR;49.052423;8.249809
RWRTA;49.055995;8.249891
RWRTK;49.058565;8.24413
SMBT;49.165954;7.754959
WTIW;54.034436;12.44257
AHZH;53.783537;9.483884
RSII;47.75945;8.872131
RZES;49.177989;8.67065
WRTF;54.077877;12.09991
TBCB;49.140427;9.182328
FFME;50.112004;8.643374
BAS;52.549396;13.128917
BBAB;52.391391;13.092871
BBFE;52.670303;13.320244
BBSH;52.315563;13.27196
BBIW;52.688249;13.288772
BBOR;52.715252;13.27675
BDL;52.543554;13.059037
LDLO;51.519703;12.34639
BEIW;52.371352;13.615398
BETN;52.54749;13.000114
BFD;52.526212;13.760628
BTLS;52.396906;13.276623
BGRI;52.3944716;13.1289411
LDBR;51.500123;11.982535
LRO;51.446863;11.982787
LSBR;51.490201;11.986895
LSUE;51.447959;11.950925
LWN;51.517146;11.96481
LZO;51.503651;11.970346
LHNZ;51.473314;11.921056
EHWS;52.061643;8.343797
LMGH;52.122395;11.625322
BHGM;52.548375;13.866607
BHOW;52.672398;13.271342
BHN;52.669072;13.287091
BHPG.BHPN;52.518122;13.672956
LCZ;51.367074;12.366024
LSEH;51.345178;12.424666
BMAH;52.36054;13.407932
BMM;52.654605;13.386844
BNG;52.520453;13.700494
WDOS;54.10465;11.9021
BPEN;52.528849;13.789481
BRGT;52.648798;13.513799
BSAM;52.32346;13.139635
LSBS;52.006752;11.737305
LSBO;52.033917;11.707384
BSNF;52.665075;13.339419
BSWH;52.679793;13.4323713
BSTR;52.57698;13.888133
BWI;52.319935;13.633779
BZEP;52.659449;13.533642
BZTH;52.348936;13.627173
BSFD;52.55248;13.11681
BWDF;51.806736;14.376902
BLEN;52.741702;13.263224
THIL;48.359052;8.968155
KKDZB;50.941299;6.974641
MKW;48.092999;12.648475
RMAW;49.038934;8.291797
RMAX;49.035966;8.307736
UGRI.UGRIB;51.2305311;11.1367142
NNSP;48.566815;13.394415
RBRD;49.131438;8.59406
RBRC;49.136435;8.598199
RUOS;49.15519;8.633025
THZG;48.637525;9.006945
THZGB;48.626696;9.024768
TWEIT;48.620216;9.042722
TWEI;48.62095;9.049898
TWEIU;48.62044;9.062796
TDH;48.606705;9.093437
HVCS;52.7483663;8.29204917
WABO;53.944426;14.177287
WHFN;53.952765;14.148259
WSBB;54.028074;14.033515
EHOH;51.090165;7.855281
UHOS;50.923383;10.577866
SMUE;49.550606;7.887939
FKRS;50.173304;8.529183
FOUS;50.185688;8.584694
TWEB;47.816852;9.616876
TMW.TMWA;48.983745;8.781536
UNHR;50.506543;11.136691
BSZF;52.613096;13.245929
BALX;52.521642;13.411007
BAHU;52.503486;13.381362
BATS;52.447681;13.360951
BBW;52.467244;13.490097
BBEV;52.519955;13.348263
BRB;52.493827;13.497786
BSCF;52.446905;13.52368
BBOS;52.554491;13.397943
BBGT;52.447784;13.306766
BBCH;52.410351;13.382912
BGFB;52.54002;13.439561
BFB;52.463546;13.332575
BFAL;52.515168;13.47441
BGSE;52.556011;13.524834
BGB;52.548963;13.388513
BGBA;52.399411;13.542485
BHKM;52.522622;13.402364
BHUM;52.544795;13.379277
BJB;52.51427;13.419347
BLST;52.529593;13.454567
BHBF;52.525592;13.369545
BMEA;52.557759;13.553699
BMEX;52.436937;13.232712
BNB;52.532066;13.388464
BHLS;52.624586;13.229278
BNPL;52.503497;13.484452
BORS;52.52521;13.393052
BOK.BOKS;52.503003;13.469309
BPWA;52.478542;13.473126
BPOE;52.535593;13.535381
BPOP;52.509508;13.376649
BPLA;52.544615;13.426412
BPRS;52.459914;13.356281
BRW;52.550681;13.54746
BRST;52.455833;13.322948
BSAP;52.505093;13.319271
BSC;52.398837;13.389303
BSAL;52.5492;13.41546
BSPH;52.526348;13.53674
BSTO;52.52391;13.464398
BSDG;52.436544;13.274377
BTP;52.493559;13.461441
BTOR;52.516506;13.381815
BWRS;52.505976;13.451646
BZOS;52.5071513;13.3323598
BWKS.BWKRR;52.500737;13.283966
BWOK;52.565482;13.391791
BWT;52.512417;13.575365
BYOR;52.49117;13.372128
BGGS;52.492289;13.367797
BADL;52.435031;13.541129
BSRW;52.531976;13.209125
BAGL;52.407299;13.558753
BBDF;52.513097;13.555878
BBLB;52.591164;13.44333
BBU;52.636162;13.492286
BFRU;52.470586;13.341388
BFFO;52.514169;13.520254
BFRH;52.457247;13.6246
BFOH;52.632758;13.289934
BGWD;52.488693;13.26172
BGAS;52.413028;13.573497
BHED;52.617782;13.30769
BHI;52.457968;13.602134
BFST. BFSTT;52.5201772;13.3869052
BKAD;52.512093;13.58894
BKPK;52.45861;13.580942
BLRD;52.387297;13.396175
BLIW;52.44335;13.293732
BMDF;52.512163;13.611071
BSKR.BSKV;52.476134;13.365144
BMF;52.423634;13.375127
BMAZ;52.543608;13.541341
BNK.BNKN;52.46942;13.44306
BNIS.BNIW;52.431807;13.193643
BOSP;52.452466;13.538209
BPKW;52.566477;13.41077
BPHD;52.577963;13.429363
BRD;52.451536;13.690405
BSPA;52.5347721;13.1974528
BRH.BRGB;52.501309;13.478362
BSLS;52.439976;13.215025
BSNH.BSNL;52.571422;13.381111
BSPF;52.447162;13.561448
BTG;52.587998;13.289781
BTHF;52.470967;13.384547
BTGN;52.514061;13.336392
BWAI;52.60648;13.320996
BWAB;52.572989;13.503633
BWIG;52.438711;13.722143
BWM;52.581447;13.362976
BWIN;52.597044;13.334446
BWHH;52.46903;13.553202
BZD;52.431067;13.258659
BBRF;52.668385;13.564578
BJUN;52.530375;13.299446
BEBD;52.577722;13.316835
BKBO;52.578048;13.329176
BARF;52.578091;13.349617
BKHD;52.469653;13.467807
BHER;52.46751;13.431313
BIP;52.478084;13.342197
BBUP;52.477617;13.32959
BHO;52.488556;13.300257
BHAL;52.496254;13.290326
BMN;52.507525;13.283445
BWES;52.51807;13.284638
BHEI;52.479972;13.312018
BLIO;52.429691;13.327872
BLAK;52.438749;13.341954
BSDE;52.448457;13.353894
BWH;52.53625;13.344253
BHH;52.5661352;13.5127169
BBEU;52.534354;13.329042
RNBG;47.811483;7.562756
BWED;52.543251;13.36817
BCHS;52.504931;13.3039445
BSW;52.454976;13.509115
BE;52.428851;13.751758
BLI;52.50992;13.4972513
BPDH;52.3918593;13.0667138
BOSB;52.5107167;13.4351206
BBFD;52.3380121;13.4156182
BSTV;52.532235;13.8335788
BAF;52.5712445;13.565551
BWSS;52.42118;13.1794176
BKLH;52.4808347;13.5264444
BORB;52.7537108;13.2490718
BBER;52.6757966;13.5922229
BHD;52.6379039;13.2058078
DCOM;50.840829;12.926391
BSO;52.473101;13.455851
BMS;52.49875;13.270118
BHST;52.508121;13.259379
BOLS;52.511166;13.242389
BPIC;52.510393;13.227134
BLIS;52.410899;13.30904
BOSS;52.418841;13.314288
BSGR;52.479377;13.352068
BJLB;52.486519;13.361266
RITBR;48.865902;8.509824
TNUV;48.620334;9.340072
TNU R;48.608573;9.345713
TFKHK;48.592057;9.364479
TS  T;48.782999;9.179808
FFT;50.107407;8.664137
AHRS;53.45696;9.991454
BL;52.525592;13.369545
FKKVG;51.318196;9.489787
LL  T;51.345696;12.380428
MH  N;48.141529;11.556708
MH  S;48.140094;11.555371
MHT;48.141172;11.560493
KST B;50.794526;6.219009
KST E;50.7948;6.218439
AHS;53.552809;10.007921
AAS;53.551855;9.934554
NSPU;48.917723;13.35926
DLR;50.568051;12.749028
DZWS;50.701851;12.495009
DRAU;50.730583;13.202676
DLEU;50.80185;13.14131
EDGD;51.770232;6.607872
TDT;48.616409;9.454878
DNGM;50.691091;13.253168
TSBH;48.593792;9.920377
LMGI;52.560089;12.329815
DWO;50.652743;13.064965
EOS.EOS P;51.499889;6.885134
HGOH;51.735123;9.356871
TOL;48.554385;9.470774
HOFN;51.588886;9.679817
HSAB;53.507247;8.014777
TOW;48.586996;9.44776
NRNU;48.874132;13.408466
HBUR;53.606557;7.711074
DJ;50.437596;12.728736
LBRO;51.799558;10.618559
LBIM;51.639655;10.876323
LBEK;51.6736496;10.7149744
LAX;51.648132;11.115311
LALB;51.642173;10.929267
DGRB;50.774622;13.163443
DHST;50.651833;12.658653
DHRF;50.791751;13.070919
DHZF;50.840313;13.127695
DHOF;50.822064;13.133981
DKRU;50.992963;14.207348
UOW;50.579239;11.135521
WKH;54.116755;13.83143
EDRU;51.45728;6.736015
EDOM;51.468792;6.821232
TBRU;48.573918;9.453061
EDMO;51.468855;6.800789
DZP;50.743242;13.065988
DBRE;50.477081;12.746053
LNHKS;51.5226497;10.7759893
DWSB;50.652705;12.566743
DBLU;50.671241;13.291014
HADB;51.57769;9.760044
WPD;54.138762;13.773084
TUL;48.565255;9.460555
NND;49.431761;11.127479
HWEE;53.163271;7.343095
TSZAH;48.836034;9.199539
TSM;48.820724;9.21586
TSEB;48.803938;9.231701
HSDF;51.881002;9.620519
FSY;51.282472;8.629398
DWIT;50.775236;13.088523
HWTM;53.579868;7.788826
HLN;51.790928;9.427208
DWIS;50.6106432;13.0235329
DZPO;50.744587;13.081878
HLGL;51.588428;9.871195
DWL;50.724724;13.056579
HLFO;51.65847;9.392667
HHZM;51.820268;9.453743
LSUR;51.733673;11.125782
NZWU;49.00676;13.276937
TSKS;48.611798;9.91133
KBRN;50.731121;6.21404
DFU;50.854685;13.118402
LDRG;51.663447;11.124636
DCDF;50.686559;12.496565
UCF;50.571871;11.132022
DOLW;50.6602484;13.3207566
LDO;52.524333;12.368462
NFU;48.987653;13.300048
DEA;50.82115;13.08394
DERA;50.519815;12.78694
HVWH;51.629529;9.614442
DFBE;50.650124;12.619722
LBA;52.4117;12.530347
DFM;50.758757;13.181082
LFDE;52.484148;12.46282
DOGT;50.649844;13.364854
HESO;53.636214;7.616211
DOL;50.656255;13.336774
LGOR;52.427881;12.503951
NLH;49.008762;13.246466
TAM M;48.577852;9.873959
HLOD;51.589196;9.791027
DERB;50.470906;12.720499
LQQ;51.753029;11.126402
DSUB;50.618902;12.680229
DABU;50.57861;12.998313
HHXR;51.772604;9.381918
DABM;50.566791;12.999078
LGDE;51.729765;11.149083
DWAB;50.668495;13.064031
DFLP;50.844489;13.085007
HHDM;53.542158;7.946367
DNE;51.0213848;14.2132455
DATL;50.49994;12.755245
EHK;51.735104;6.601745
LPI;52.499581;12.458652
DWI;50.675412;12.513578
DSC;50.545119;12.786824
NGRS;48.885723;13.375921
NBHF;49.052101;13.11088
NBMA;49.070419;13.101078
DRF;50.7399248;13.1947035
DWK;50.762714;13.090571
EBKP;51.695217;6.613118
LNHNB;51.493954;10.789318
DPF;50.7071736;13.2267934
HBRB;53.183635;8.58118
TWHS;48.635308;9.907723
TGSS;48.639901;9.957623
NGFU;48.856168;13.393327
TGSN;48.624836;10.022662
TTRA;48.328851;9.245916
TKTS;48.640261;9.451788
EBTV;51.501728;6.912294
HKRF;51.64627;9.44571
HJ;53.568715;7.89298
DAU;50.591682;12.698518
HBKM;53.185254;8.595206
HBMU;53.18521;8.57134
HBKO;53.188782;8.557846
HBTU;53.193237;8.545403
LPZH;52.535968;12.333494
LPZS;52.529136;12.343138
EDME;51.468831;6.780191
HBRF;53.2052;8.516602
NAUR;49.015763;13.181763
DAB;50.555886;12.997404
HBRN;53.185226;8.617338
LHAF;51.687699;10.850903
DSS;50.702827;13.056007
LSIB;51.629092;11.091686
LSCR;51.765073;10.678004
LOT;51.720614;11.160691
LNHN;51.4939793;10.7878822
LNHK;51.5285305;10.7739723
LNHA;51.508043;10.778952
LNDS;51.549439;10.768731
LNKA;51.6026591;10.7900012
TTRF;48.307542;9.246268
LIF;51.5789631;10.789808
LSR;51.8167;10.727011
LHZG;51.64346;11.142641
LGBG;51.644231;10.985669
LFH;51.639626;10.937618
LELD;51.74597;10.690129
LETM;51.620408;10.812956
LDAH;51.770116;10.726766
LNHH;51.5028391;10.7771319
LNHR;51.5145449;10.7809353
NKNB;48.944698;13.33618
LMAE;51.670375;11.132653
TMGK;48.287525;9.221932
DSCH;50.532368;12.786451
DSCN;50.554379;12.765726
DSEH;50.535453;12.993805
THKP;48.361157;9.261728
DSBS;50.6616324;12.5490528
THK;47.9348474;9.4355607
DWIE;50.619145;13.044958
LSOR;51.6934142;10.6973469
LSPH;51.6411163;10.7894164
LIFN;51.5844566;10.7880056
LWDT;51.83396;10.780256
KBPS;50.230197;7.595521
LWDK;51.826217;10.765687
LWDH;51.820098;10.743219
LTF;51.6365252;10.8134651
LSTR;51.620209;11.043781
LSTI;51.660798;10.881191
LSTE;51.690311;11.127498
LSTH;51.698595;11.132586
WTM;54.091046;13.86781
LNDH;51.542165;10.768553
HWEH;51.709614;9.382552
LIFS;51.5730488;10.786525
LNDI;51.560674;10.769898
EBCH;51.83412;6.620426
LIFB;51.5934221;10.7845616
LSGL;51.618215;11.049358
NLG;49.020662;13.161392
DNAS;50.8437929;13.6680651
EEME;51.8743;6.15417
HQDF;52.3384726;7.17205524
HNDB;52417;7.07477
DBUS;50.8259283;13.689158
DUL;50.874021;13.672117
DSBG;50.8338467;13.6775064
DOCA;50.860248;13.665174
DKP;50.8059076;13.6765462
HNDH;52.429883;7.06479907
HNES;52.4871;6.98405
HNEH;52.5019;6.96998
SAM;49.143343;7.044803
SBA;49.216616;7.02902913
SBN;49.179636;7.034846
SGB;49.197713;7.030805
SHN;49.118753;7.049986
SKB;49.157289;7.033459
TBO H;48.675633;9.025771
TBOS;48.677236;9.010509
TBO Z;48.6704564;9.03522491
THZGN;48.6445569;9.0085423
